"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.8381465,0,3
"woothr",0.734292,6,9
"sonspa",0.7481878,7,10
"prawar",0.40467918,10,13
"comyel",0.6062934,19,22
"eastow",0.99542904,21,24
"bawwar",0.95425993,23,26
"swaspa",0.90067804,29,32
"chswar",0.96722084,32,35
"veery",0.43170995,36,39
"cedwax",0.9981736,42,45
"reevir1",0.9992602,48,51
"wiltur",0.3931465,59,62
"carchi",0.33783162,85,88
"norcar",0.9820292,87,90
"blujay",0.70272946,88,91
"bkcchi",0.94554394,89,92
"rufgro",0.3773205,89,92
"robgro",0.9990458,103,106
"balori",0.38451704,104,107
"grycat",0.70225644,106,109
"yelwar",0.47527665,107,110
"amecro",0.5949599,110,113
"yerwar",0.3091653,118,121
