"species_code","score","start_offset_sec","end_offset_sec"
"grcfly",0.9472897,33,36
"chispa",0.7285839,42,45
"amecro",0.88668144,152,155
"scatan",0.70419264,176,179
"norcar",0.98637414,192,195
"houwre",0.98106635,204,207
"barswa",0.44885054,209,212
"hoowar",0.8672503,251,254
"chswar",0.9704462,269,272
"louwat",0.3651343,287,290
"comyel",0.99739987,293,296
"sedwre1",0.9997406,294,297
"reevir1",0.9973045,314,317
"bkcchi",0.30036706,320,323
"herthr",0.44330844,325,328
"ovenbi1",0.6475161,332,335
"indbun",0.9955862,360,363
"eastow",0.40337077,380,383
"amegfi",0.82527447,417,420
"easblu",0.37040952,420,423
"yelwar",0.4609829,469,472
"kenwar",0.2664661,500,503
"sonspa",0.8873118,517,520
"rewbla",0.9922661,524,527
