"species_code","score","start_offset_sec","end_offset_sec"
"indbun",0.9956522,3,6
"grycat",0.88582736,3,6
"norcar",0.9619603,10,13
"swaspa",0.96841234,21,24
"marwre",0.8934895,24,27
"comyel",0.9957624,25,28
"reevir1",0.62721574,34,37
"daejun",0.35443518,35,38
"yerwar",0.53212464,36,39
"sonspa",0.95078236,39,42
"houwre",0.9991542,43,46
"amerob",0.61038405,63,66
"rewbla",0.32393065,67,70
"chispa",0.95327646,71,74
"amecro",0.95621336,72,75
"amegfi",0.80679363,74,77
"bkcchi",0.8712516,77,80
"whbnut",0.99395466,86,89
"boboli",0.361318,90,93
