"species_code","score","start_offset_sec","end_offset_sec"
"graspa",0.9979862,7,10
"balori",0.6669981,11,14
"amegfi",0.26441047,13,16
"houwre",0.9935149,14,17
"yelwar",0.29000255,21,24
"rewbla",0.9930765,31,34
"eawpew",0.34890962,32,35
"sonspa",0.99614024,35,38
"dickci",0.4740052,44,47
"indbun",0.6549507,46,49
"fiespa",0.56009877,54,57
"sumtan",0.8037918,55,58
"chispa",0.27586913,56,59
"barswa",0.9883498,57,60
"warvir",0.9971997,58,61
"amerob",0.3469315,59,62
"easmea",0.82493883,61,64
"moudov",0.9462807,67,70
