"species_code","score","start_offset_sec","end_offset_sec"
"amegfi",0.859179,0,3
"rewbla",0.995161,11,14
"scatan",0.32733202,12,15
"norcar",0.8170385,21,24
"houfin",0.89482397,23,26
"aldfly",0.6740108,30,33
"warvir",0.76377505,31,34
"orcori",0.5977119,31,34
"amerob",0.76832163,38,41
"comloo",0.8702779,39,42
"sonspa",0.9968772,57,60
"prawar",0.28906086,60,63
"moudov",0.9781869,70,73
"normoc",0.31744447,78,81
"bnhcow",0.31676337,84,87
"grycat",0.72178686,85,88
"brwhaw",0.3691473,86,89
"buggna",0.4705818,88,91
"rthhum",0.32368448,96,99
