"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.3895611,5,8
"amerob",0.9937808,6,9
"comgra",0.46283898,8,11
"balori",0.6112735,12,15
"cedwax",0.49714413,17,20
"clarai11",0.97287613,24,27
"haiwoo",0.9726827,28,31
"osprey",0.4681071,31,34
"grcfly",0.9447367,47,50
"comter",0.64783394,74,77
"blujay",0.5299122,81,84
"rewbla",0.98233366,94,97
"amegfi",0.9418721,97,100
"marwre",0.9971425,120,123
"carwre",0.99775857,121,124
"libher",0.34503922,124,127
"norfli",0.687643,126,129
"eastow",0.37932277,134,137
"norcar",0.8491031,141,144
"yelwar",0.99127114,149,152
"grycat",0.4646352,152,155
