"species_code","score","start_offset_sec","end_offset_sec"
"belkin1",0.9940011,1,4
"amerob",0.8394034,13,16
"normoc",0.2690223,14,17
"osprey",0.32623324,19,22
"woothr",0.9941914,20,23
"bkcchi",0.39553216,32,35
"houspa",0.28927943,32,35
"comyel",0.45878348,33,36
"swathr",0.8347583,35,38
"cedwax",0.980246,37,40
"buhvir",0.582209,39,42
"reevir1",0.2654072,47,50
"norcar",0.29402784,68,71
"rewbla",0.5910888,69,72
"veery",0.29591566,73,76
"grycat",0.39008486,75,78
"sonspa",0.9868659,104,107
"carwre",0.34334505,105,108
"yetvir",0.9862561,106,109
"yebcha",0.9778069,109,112
"buggna",0.37675568,114,117
"grcfly",0.99934447,117,120
