"species_code","score","start_offset_sec","end_offset_sec"
"bawwar",0.9526303,2,5
"yelwar",0.5116503,2,5
"bkcchi",0.51184493,3,6
"magwar",0.5431447,4,7
"cedwax",0.9713282,7,10
"yebsap",0.54031986,7,10
"buhvir",0.9961804,15,18
"haiwoo",0.9846154,19,22
"norfli",0.4225111,23,26
"yerwar",0.6602935,26,29
"daejun",0.38667056,27,30
"gockin",0.32543543,27,30
"amerob",0.8435817,28,31
"winwre3",0.9999861,31,34
"bkbwoo",0.4254657,42,45
"whtspa",0.97950536,43,46
"naswar",0.9840693,46,49
"yebfly",0.46713117,101,104
