"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.9854202,5,8
"norcar",0.8912373,14,17
"rebwoo",0.8397861,20,23
"amegfi",0.5957334,27,30
"orcori",0.9997747,35,38
"amerob",0.28244016,36,39
"normoc",0.32834685,65,68
"seaspa",0.29470584,72,75
"whevir",0.9837707,80,83
"pilwoo",0.9882553,85,88
"bnhcow",0.38268003,91,94
"indbun",0.72511053,92,95
"carwre",0.63568807,95,98
"blugrb1",0.92766815,98,101
"comyel",0.97331864,99,102
"rewbla",0.9983273,102,105
"yebcha",0.62566894,119,122
"sonspa",0.3043541,121,124
"yebcuc",0.36457065,130,133
"purfin",0.25403675,132,135
