"species_code","score","start_offset_sec","end_offset_sec"
"buhvir",0.28963593,14,17
"canwar",0.37365383,22,25
"sonspa",0.39862823,25,28
"prawar",0.9990348,34,37
"fiespa",0.25097606,38,41
"carwre",0.28443158,44,47
"tuftit",0.9488067,49,52
"whevir",0.8331169,60,63
"reevir1",0.996004,81,84
"moudov",0.91624963,98,101
"normoc",0.32017407,140,143
"eastow",0.9993498,164,167
"pinwar",0.73823726,164,167
"amecro",0.97505075,177,180
"amegfi",0.7377824,179,182
"ovenbi1",0.55352545,186,189
"woothr",0.4557728,187,190
"barswa",0.9766418,198,201
"comyel",0.36174753,211,214
"grycat",0.99285746,214,217
"norcar",0.960651,227,230
"blujay",0.7547515,228,231
"carchi",0.9888563,245,248
