"species_code","score","start_offset_sec","end_offset_sec"
"ovenbi1",0.32707852,4,7
"amecro",0.5782706,14,17
"grycat",0.84932846,18,21
"bnhcow",0.4270714,18,21
"eawpew",0.7961905,37,40
"chispa",0.7203819,43,46
"easblu",0.33700576,46,49
"norcar",0.933586,52,55
"indbun",0.84917295,90,93
"grcfly",0.9999941,102,105
"eastow",0.9195437,118,121
"comyel",0.9949851,122,125
"tuftit",0.99897796,135,138
"easpho",0.90712696,146,149
"amerob",0.8290996,154,157
"rewbla",0.262014,154,157
"carchi",0.37258306,163,166
