"species_code","score","start_offset_sec","end_offset_sec"
"yetvir",0.45391092,6,9
"pilwoo",0.4712975,10,13
"yelwar",0.39495206,13,16
"amerob",0.42044446,14,17
"fiespa",0.55144894,22,25
"balori",0.35840046,24,27
"normoc",0.45525554,27,30
"brnthr",0.99994564,39,42
"eastow",0.40346417,44,47
"easkin",0.41461423,59,62
"woothr",0.6471906,63,66
"indbun",0.9870179,74,77
"sumtan",0.48508838,74,77
"amegfi",0.7438011,78,81
"grycat",0.91744936,115,118
"amecro",0.9343108,117,120
"rewbla",0.68261325,139,142
"buggna",0.98795044,160,163
"norcar",0.9688975,160,163
"comyel",0.97554266,162,165
"yebcha",0.97947055,181,184
"boboli",0.44788462,203,206
