"species_code","score","start_offset_sec","end_offset_sec"
"carchi",0.34345055,0,3
"buggna",0.8984705,5,8
"scatan",0.9885862,9,12
"carwre",0.9999946,23,26
"blujay",0.25109643,30,33
"rewbla",0.34738308,34,37
"indbun",0.9504893,41,44
"woewar1",0.48342,59,62
"sumtan",0.25387174,66,69
"bnhcow",0.9614493,78,81
"chispa",0.8968627,108,111
"reevir1",0.9755472,118,121
"norcar",0.3144375,123,126
"woothr",0.9998701,136,139
"tuftit",0.9903666,139,142
"whbnut",0.9810821,147,150
"amerob",0.5955062,172,175
"easpho",0.79723984,209,212
