"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.89981467,2,5
"eastow",0.8911218,2,5
"houwre",0.83350915,3,6
"olsfly",0.9992603,4,7
"comyel",0.9950608,6,9
"norcar",0.85072184,9,12
"eursta",0.3660918,9,12
"yelwar",0.99564904,11,14
"sonspa",0.75683177,11,14
"swaspa",0.5576637,12,15
"buhvir",0.34643227,13,16
"cedwax",0.88689953,14,17
"yebcha",0.3876625,14,17
"wilfly",0.35994694,14,17
"aldfly",0.99792564,15,18
"ovenbi1",0.81495774,18,21
"chispa",0.80178213,20,23
"grycat",0.9853266,22,25
"brnthr",0.38836667,23,26
