"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.8456457,12,15
"normoc",0.27901343,19,22
"rewbla",0.99507725,31,34
"swaspa",0.91552544,45,48
"comgal1",0.99934083,46,49
"houfin",0.5159259,61,64
"redcro",0.7498334,79,82
"rethaw",0.25866178,79,82
"marwre",0.90092635,83,86
"grcfly",0.769641,86,89
"amegfi",0.2777169,87,90
"y00475",0.598684,97,100
"wooduc",0.91778773,126,129
"orcori",0.37925237,141,144
"sonspa",0.2624553,153,156
"solsan",0.38752246,158,161
"sposan",0.46859235,175,178
