"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.46781698,26,29
"amegfi",0.6721224,29,32
"scatan",0.53347737,49,52
"blujay",0.30546445,66,69
"rewbla",0.9992832,67,70
"sonspa",0.96752375,79,82
"comgra",0.3517374,79,82
"yetvir",0.5074807,80,83
"swaspa",0.9623567,107,110
"reevir1",0.6883372,110,113
"yebcuc",0.9993328,112,115
"indbun",0.4319534,112,115
"norcar",0.8150428,120,123
"yelwar",0.9978517,133,136
"balori",0.9937054,133,136
"amerob",0.4478824,136,139
"woothr",0.9096531,165,168
"eawpew",0.99021804,167,170
"ovenbi1",0.9908715,171,174
