"species_code","score","start_offset_sec","end_offset_sec"
"chispa",0.36973745,34,37
"amered",0.993669,51,54
"eastow",0.79177934,59,62
"hoowar",0.988278,78,81
"daejun",0.3787193,80,83
"swathr",0.7694045,98,101
"whtspa",0.6704985,110,113
"naswar",0.67219037,166,169
"veery",0.9999919,178,181
"bkbwar",0.94875693,241,244
"woothr",0.60796255,246,249
"bawwar",0.5080495,255,258
"tuftit",0.6131051,283,286
"cerwar",0.57028526,441,444
"comyel",0.29329702,496,499
"btnwar",0.9817596,507,510
"btbwar",0.7176066,516,519
"yebsap",0.91117245,543,546
"ovenbi1",0.8225432,579,582
"reevir1",0.3013152,638,641
"norcar",0.25714234,681,684
"yelwar",0.47132784,696,699
"louwat",0.33452055,1002,1005
