"species_code","score","start_offset_sec","end_offset_sec"
"amegfi",0.30805257,0,3
"rewbla",0.98887485,4,7
"leabit",0.90609074,6,9
"norcar",0.79518276,7,10
"comyel",0.99593884,10,13
"grycat",0.9676174,10,13
"cedwax",0.9922767,11,14
"wilfly",0.25666252,12,15
"warvir",0.75256634,13,16
"veery",0.30972874,14,17
"moudov",0.2627695,15,18
"comgra",0.85409266,18,21
"commer",0.58513737,18,21
"balori",0.29122496,18,21
"sonspa",0.31356388,19,22
"yelwar",0.9339922,20,23
"bkbcuc",0.64196515,21,24
"rebwoo",0.83772105,22,25
