"species_code","score","start_offset_sec","end_offset_sec"
"bkcchi",0.97839415,4,7
"robgro",0.48237094,60,63
"cerwar",0.67186135,65,68
"amered",0.8553138,78,81
"yelwar",0.28115007,80,83
"veery",0.99947274,81,84
"scatan",0.76326245,93,96
"hoowar",0.99634415,95,98
"sonspa",0.25578257,108,111
"btbwar",0.99324435,134,137
"yebsap",0.5619518,151,154
"reevir1",0.99558944,177,180
"daejun",0.8658658,177,180
"fiespa",0.3480712,181,184
"norcar",0.2505771,190,193
"btnwar",0.9929365,195,198
"prawar",0.50676644,239,242
"amerob",0.9108662,288,291
"amecro",0.7224913,288,291
"ovenbi1",0.9718586,290,293
"winwre3",0.2741556,316,319
