"species_code","score","start_offset_sec","end_offset_sec"
"whbnut",0.48453623,3,6
"carwre",0.25957796,6,9
"warvir",0.92191714,7,10
"purfin",0.29355904,9,12
"norfli",0.9831712,13,16
"eastow",0.46443278,16,19
"buggna",0.9684562,22,25
"amerob",0.96631557,23,26
"moudov",0.59926575,23,26
"cedwax",0.37706277,26,29
"cerwar",0.99995303,28,31
"bkcchi",0.25130945,35,38
"amered",0.9689519,38,41
"yerwar",0.51787424,38,41
"eawpew",0.98429894,39,42
"rewbla",0.936214,41,44
"yelwar",0.99817586,43,46
"norcar",0.51832914,43,46
"comyel",0.45909396,44,47
