"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.55388093,7,10
"cedwax",0.99692446,10,13
"leafly",0.61914694,10,13
"amecro",0.9700241,20,23
"daejun",0.37551552,26,29
"chispa",0.9904108,46,49
"btnwar",0.9299477,51,54
"gockin",0.8093032,66,69
"sonspa",0.43492082,67,70
"winwre3",0.94812906,69,72
"buhvir",0.9975198,70,73
"indbun",0.36362645,86,89
"houwre",0.25649524,88,91
"ovenbi1",0.8911086,91,94
"reevir1",0.9853216,99,102
"bkcchi",0.6641632,101,104
"amerob",0.51512307,107,110
