"species_code","score","start_offset_sec","end_offset_sec"
"indbun",0.9909706,40,43
"norcar",0.9670108,72,75
"easwpw1",0.37522218,97,100
"eastow",0.9700261,128,131
"cedwax",0.4294822,191,194
"fiespa",0.91006804,202,205
"yebcha",0.8193835,285,288
"buwwar",0.78184265,343,346
"gowwar",0.47171372,416,419
"comyel",0.9906265,441,444
"fiscro",0.26669052,452,455
"woothr",0.9999988,459,462
"amecro",0.8966854,470,473
"ovenbi1",0.96963686,482,485
"rewbla",0.32268354,484,487
"amerob",0.34651166,532,535
"buggna",0.9879945,550,553
"treswa",0.9864908,580,583
"chispa",0.81330365,592,595
"reevir1",0.9576762,609,612
