"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.8265859,100,103
"houwre",0.99999136,135,138
"bkcchi",0.9154738,161,164
"amegfi",0.3860094,165,168
"norcar",0.30474007,175,178
"amerob",0.91193575,220,223
"comyel",0.94598067,244,247
"amecro",0.91941506,273,276
"eastow",0.4026231,306,309
"hoomer",0.26344356,341,344
"swaspa",0.38920283,359,362
"chswar",0.40169054,367,370
"reevir1",0.9378681,379,382
"blujay",0.7682009,380,383
"yebcha",0.54266167,381,384
"yebsap",0.62480307,391,394
"grycat",0.27889124,452,455
"yelwar",0.39861536,479,482
"aldfly",0.9999166,494,497
