"species_code","score","start_offset_sec","end_offset_sec"
"swathr",0.29427418,6,9
"woothr",0.97369426,30,33
"balori",0.9643734,37,40
"grycat",0.25304946,39,42
"normoc",0.2537758,41,44
"whbnut",0.63214976,47,50
"sonspa",0.96080154,50,53
"pilwoo",0.99776894,52,55
"comgra",0.76180464,63,66
"veery",0.99912775,96,99
"moudov",0.39780888,110,113
"comyel",0.9929354,112,115
"amegfi",0.99820936,114,117
"eawpew",0.99815965,135,138
"scatan",0.99567217,135,138
"norwat",0.99542123,146,149
"ovenbi1",0.7348402,154,157
"reevir1",0.8861432,156,159
