"species_code","score","start_offset_sec","end_offset_sec"
"woothr",0.9999977,4,7
"yetvir",0.2829428,7,10
"carwre",0.96926254,15,18
"amerob",0.3859956,17,20
"scatan",0.53548217,19,22
"amered",0.31460696,19,22
"reevir1",0.95626515,21,24
"carchi",0.91963905,23,26
"norpar",0.978456,26,29
"comyel",0.41660184,29,32
"yebcha",0.2788652,30,33
"norcar",0.83098,31,34
"moudov",0.5111923,34,37
"buggna",0.3430288,92,95
"whevir",0.99997544,96,99
"eawpew",0.91791594,143,146
"prowar",0.5320794,145,148
"indbun",0.9579715,147,150
