"species_code","score","start_offset_sec","end_offset_sec"
"louwat",0.51684105,1,4
"reevir1",0.37052736,5,8
"comyel",0.9475187,10,13
"wiltur",0.44641668,13,16
"woothr",0.8621487,14,17
"yebcuc",0.98599505,18,21
"norcar",0.994253,28,31
"moudov",0.46642643,29,32
"rebwoo",0.35283065,38,41
"woewar1",0.91527915,49,52
"blujay",0.47108394,55,58
"cedwax",0.4942615,66,69
"bnhcow",0.31520867,71,74
"dowwoo",0.9730509,76,79
"buggna",0.985817,78,81
"carwre",0.9966421,85,88
"chispa",0.9966199,109,112
"eastow",0.98195106,168,171
