"species_code","score","start_offset_sec","end_offset_sec"
"ovenbi1",0.99897087,35,38
"haiwoo",0.9623172,54,57
"louwat",0.34493944,54,57
"cerwar",0.7416459,99,102
"mouwar",0.9991215,136,139
"amered",0.9997605,138,141
"yelwar",0.7690593,144,147
"bawwar",0.4696131,155,158
"bkbwar",0.9209972,163,166
"cedwax",0.7630933,179,182
"scatan",0.4654932,182,185
"veery",0.98741376,208,211
"norpar",0.5705883,225,228
"reevir1",0.9867373,252,255
"sonspa",0.3004509,258,261
"btbwar",0.9960924,264,267
"btnwar",0.45866778,271,274
"gockin",0.7692899,273,276
"yebsap",0.6331589,282,285
"amerob",0.9377912,313,316
"yerwar",0.2968892,350,353
"chswar",0.9911636,380,383
