"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.9891444,8,11
"fiespa",0.7798145,25,28
"houwre",0.3545979,30,33
"swaspa",0.30679545,68,71
"rewbla",0.99453646,85,88
"bkcchi",0.60167044,97,100
"aldfly",0.9364571,106,109
"norcar",0.91367286,113,116
"graspa",0.99686825,125,128
"boboli",0.9953582,144,147
"cedwax",0.25427812,151,154
"amerob",0.78816545,179,182
"reevir1",0.9991645,187,190
"easkin",0.9093539,187,190
"comyel",0.99342287,190,193
"sonspa",0.96756065,202,205
"purfin",0.33655939,212,215
"yelwar",0.33815438,226,229
