"species_code","score","start_offset_sec","end_offset_sec"
"btbwar",0.681653,4,7
"eastow",0.9984483,8,11
"pilwoo",0.97714657,31,34
"norcar",0.5742752,32,35
"haiwoo",0.71198434,34,37
"swathr",0.26743543,45,48
"yelwar",0.7656331,60,63
"daejun",0.8660527,65,68
"amerob",0.45603198,65,68
"reevir1",0.99861056,66,69
"bawwar",0.3257417,93,96
"tuftit",0.41896212,98,101
"bkcchi",0.5019567,106,109
"cedwax",0.88655716,140,143
"mouwar",0.69330627,176,179
"yetvir",0.3336697,183,186
"buggna",0.2795267,205,208
"scatan",0.8579997,213,216
"sonspa",0.28860018,230,233
"prowar",0.48970595,265,268
"eawpew",0.9681332,287,290
"cerwar",0.9997382,292,295
"woewar1",0.25332162,300,303
"grycat",0.36791292,311,314
"veery",0.35268736,311,314
"amered",0.99799114,315,318
"chispa",0.99820864,320,323
"chswar",0.27299607,339,342
