"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.914249,0,3
"cedwax",0.99231297,6,9
"reevir1",0.9263266,8,11
"yebsap",0.9448643,22,25
"comyel",0.8095135,31,34
"eawpew",0.99791604,37,40
"savspa",0.58070874,62,65
"amered",0.79790413,65,68
"veery",0.99772245,86,89
"norfli",0.9964597,108,111
"houfin",0.30221292,110,113
"sonspa",0.9867705,119,122
"robgro",0.6333831,125,128
"amegfi",0.94460225,142,145
"balori",0.35261732,142,145
"woothr",0.30358997,151,154
"grycat",0.5872666,159,162
"bkpwar",0.8138109,160,163
"amerob",0.99909204,202,205
"scatan",0.42019024,204,207
