"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.92092323,30,33
"warvir",0.32082307,30,33
"yetvir",0.99998295,58,61
"grycat",0.7300564,76,79
"fiespa",0.25646642,89,92
"yebcha",0.9695944,91,94
"reevir1",0.92142105,94,97
"norcar",0.5965162,94,97
"indbun",0.999879,114,117
"moudov",0.944405,128,131
"robgro",0.25596768,128,131
"kenwar",0.3444876,132,135
"norfli",0.99699134,139,142
"bnhcow",0.33169276,155,158
"whevir",0.8801229,158,161
"woothr",0.6449217,165,168
"eawpew",0.9502076,176,179
"scatan",0.3400631,176,179
"prawar",0.99903786,188,191
"herthr",0.38837165,212,215
"eastow",0.99413747,227,230
"amerob",0.699323,240,243
