"species_code","score","start_offset_sec","end_offset_sec"
"btbwar",0.98401374,8,11
"veery",0.99277276,56,59
"norcar",0.34853885,104,107
"woothr",0.3240897,254,257
"scatan",0.9443278,312,315
"cerwar",0.57332397,372,375
"chswar",0.7630876,391,394
"ovenbi1",0.9996419,437,440
"yelwar",0.30965582,445,448
"amered",0.712669,455,458
"amerob",0.8237071,464,467
"comyel",0.84552467,525,528
"reevir1",0.9992657,729,732
"hoowar",0.99953,777,780
"yebsap",0.8236803,782,785
"yerwar",0.30690256,789,792
"magwar",0.5615769,974,977
"yebcuc",0.36025238,1012,1015
"comrav",0.4368239,1015,1018
"eawpew",0.8689689,1092,1095
"amecro",0.39017308,1110,1113
"canwar",0.26784614,1162,1165
"buhvir",0.38065967,1258,1261
"robgro",0.32202914,1268,1271
"btnwar",0.95130223,1361,1364
