"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.9924574,2,5
"ovenbi1",0.8661051,2,5
"woothr",0.9999741,10,13
"easpho",0.6858902,36,39
"moudov",0.3805209,48,51
"scatan",0.46409583,54,57
"amegfi",0.99806094,102,105
"grycat",0.39820895,120,123
"amerob",0.26645213,146,149
"acafly",0.9794798,175,178
"carchi",0.29966158,180,183
"btnwar",0.32134452,234,237
"carwre",0.42385757,238,241
"grcfly",0.7545224,266,269
"yebcuc",0.99903834,267,270
"buggna",0.8703797,272,275
"amecro",0.53494054,307,310
