"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.5483581,6,9
"eawpew",0.46636733,13,16
"chswar",0.4560129,18,21
"savspa",0.60305,20,23
"woothr",0.2894289,21,24
"fiespa",0.9983257,22,25
"norfli",0.9645106,27,30
"rewbla",0.79740345,27,30
"robgro",0.57176065,37,40
"amegfi",0.36243734,43,46
"yerwar",0.66492087,54,57
"clcspa",0.99282897,66,69
"whcspa",0.27726844,69,72
"prawar",0.51596373,71,74
"indbun",0.34379292,71,74
"amerob",0.49430108,74,77
"sonspa",0.99994326,75,78
"comyel",0.99912107,81,84
"blujay",0.98822725,86,89
"yelwar",0.9962773,95,98
"houfin",0.31380993,97,100
"grycat",0.6450613,103,106
"boboli",0.9404402,105,108
