"species_code","score","start_offset_sec","end_offset_sec"
"yelwar",0.9815227,0,3
"blujay",0.7673542,0,3
"leafly",0.32206044,1,4
"comyel",0.92744887,8,11
"aldfly",0.68594134,11,14
"carchi",0.39553592,35,38
"swaspa",0.87975246,45,48
"sonspa",0.99913967,47,50
"amegfi",0.28059992,59,62
"grycat",0.99947804,61,64
"chswar",0.9975464,65,68
"chispa",0.32493624,73,76
"bkcchi",0.42101485,74,77
"amerob",0.8041976,76,79
"norcar",0.32440665,81,84
"amecro",0.98199105,91,94
"eastow",0.58200675,99,102
"robgro",0.3296049,100,103
"reevir1",0.94543296,109,112
"houwre",0.9970382,114,117
"yetvir",0.26224977,117,120
"fiespa",0.92515475,131,134
"rewbla",0.5859367,172,175
