"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.3342406,2,5
"grcfly",0.69755316,9,12
"amecro",0.9355279,11,14
"brnthr",0.26935422,12,15
"houwre",0.6074277,13,16
"grycat",0.4199038,13,16
"carwre",0.2956235,14,17
"normoc",0.25306815,16,19
"norcar",0.97356236,17,20
"sonspa",0.575895,30,33
"bkcchi",0.994397,35,38
"babwar",0.9834373,39,42
"whtspa",0.305238,41,44
"bkbwar",0.5628467,47,50
"eursta",0.81413704,50,53
"tuftit",0.38125163,57,60
"easpho",0.40422228,59,62
"veery",0.5524093,60,63
"amegfi",0.9626311,63,66
"amered",0.35200703,67,70
