"species_code","score","start_offset_sec","end_offset_sec"
"veery",0.32123077,0,3
"amerob",0.97630835,47,50
"pinwar",0.72337997,63,66
"amecro",0.7441844,84,87
"cedwax",0.99956965,94,97
"daejun",0.9986325,130,133
"yelwar",0.34234607,132,135
"reevir1",0.9980401,136,139
"grycat",0.99970526,144,147
"mouwar",0.99316525,147,150
"btnwar",0.36221704,149,152
"cerwar",0.27160087,151,154
"canwar",0.9949552,186,189
"chswar",0.9863824,193,196
"robgro",0.33777532,198,201
"amegfi",0.48350027,237,240
"sonspa",0.9893982,243,246
"houwre",0.82664466,270,273
