"species_code","score","start_offset_sec","end_offset_sec"
"woothr",0.9905755,7,10
"amecro",0.8754847,8,11
"veery",0.92820936,12,15
"grycat",0.90165013,21,24
"reevir1",0.4109338,27,30
"eastow",0.983523,35,38
"norcar",0.9320262,40,43
"houwre",0.38017446,45,48
"brnthr",0.27260265,51,54
"scatan",0.4461703,54,57
"leafly",0.3655314,55,58
"sonspa",0.6612164,69,72
"eawpew",0.9969963,70,73
"yebcha",0.5859352,73,76
"tuftit",0.8871996,75,78
"amerob",0.9537732,76,79
"bkcchi",0.9465958,78,81
"balori",0.6418437,78,81
"chswar",0.9503445,82,85
