"species_code","score","start_offset_sec","end_offset_sec"
"barswa",0.7080264,8,11
"sonspa",0.9725897,14,17
"blujay",0.88161397,21,24
"chiswi",0.9855744,33,36
"nrwswa",0.998698,43,46
"tuftit",0.38105202,44,47
"cedwax",0.28910956,61,64
"yelwar",0.98325115,69,72
"indbun",0.66250724,77,80
"balori",0.99971616,87,90
"treswa",0.42038873,91,94
"canwar",0.3428275,91,94
"norcar",0.9875492,94,97
"houwre",0.39388284,101,104
"amerob",0.9418842,113,116
"rewbla",0.38269478,114,117
"amegfi",0.3927792,131,134
"carwre",0.9739167,135,138
