"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.9098353,10,13
"naswar",0.94263434,13,16
"rewbla",0.56071484,21,24
"woothr",0.9988547,33,36
"blujay",0.9721372,58,61
"daejun",0.8647273,64,67
"norcar",0.73226166,80,83
"reevir1",0.64792603,88,91
"indbun",0.9841502,102,105
"bkcchi",0.9996564,147,150
"amerob",0.9333872,148,151
"norfli",0.8860298,157,160
"btnwar",0.33674723,205,208
"grycat",0.42895404,225,228
"ovenbi1",0.98978645,251,254
"comyel",0.99883974,256,259
"rebnut",0.56685066,259,262
