"species_code","score","start_offset_sec","end_offset_sec"
"normoc",0.99979985,8,11
"balori",0.29504576,18,21
"sonspa",0.48643777,33,36
"blujay",0.98234934,90,93
"houfin",0.35701817,90,93
"easblu",0.60366005,103,106
"sumtan",0.31824228,215,218
"eursta",0.99269164,218,221
"chiswi",0.9995623,219,222
"bkcchi",0.29593095,253,256
"carwre",0.25080305,253,256
"purfin",0.60873824,254,257
"norcar",0.6093372,272,275
"rewbla",0.49697503,301,304
"chispa",0.58414894,318,321
"amerob",0.9544712,343,346
"houspa",0.9360592,357,360
"tuftit",0.38655332,367,370
