"species_code","score","start_offset_sec","end_offset_sec"
"veery",0.9999498,25,28
"chswar",0.9774513,34,37
"comyel",0.66422504,50,53
"mouwar",0.9930668,54,57
"yelwar",0.49648476,63,66
"woothr",0.7466193,68,71
"buwwar",0.46674386,69,72
"prowar",0.56180394,72,75
"blujay",0.8817541,73,76
"swathr",0.2598527,78,81
"acafly",0.6072451,100,103
"yebcuc",0.9975033,105,108
"buhvir",0.99300265,107,110
"btnwar",0.63862866,111,114
"reevir1",0.997477,136,139
"btbwar",0.9829516,137,140
"moudov",0.80276585,149,152
"reshaw",0.31510615,160,163
"amerob",0.8138028,176,179
"robgro",0.9928003,179,182
"bkbwar",0.82412404,183,186
"louwat",0.9983938,189,192
"rethaw",0.26029643,195,198
"norcar",0.270799,202,205
"naswar",0.39269373,204,207
"ovenbi1",0.99997246,217,220
"eastow",0.41992652,217,220
"hoowar",0.8739604,251,254
"canwar",0.33668825,259,262
"daejun",0.70148754,262,265
"amered",0.35201654,271,274
"scatan",0.8400722,282,285
