"species_code","score","start_offset_sec","end_offset_sec"
"norbob",0.6197827,6,9
"reevir1",0.83509344,11,14
"eastow",0.9874582,15,18
"rebnut",0.28806043,18,21
"norcar",0.36605126,21,24
"fiespa",0.9706857,25,28
"graspa",0.99926686,28,31
"woothr",0.857875,32,35
"blujay",0.26453343,36,39
"rebwoo",0.99590015,39,42
"amegfi",0.90473753,57,60
"indbun",0.9844632,62,65
"comyel",0.9993909,68,71
"yebcha",0.9937854,84,87
"amecro",0.50146705,87,90
"vesspa",0.26027384,92,95
"moudov",0.26251814,97,100
"brnthr",0.37574545,100,103
