"species_code","score","start_offset_sec","end_offset_sec"
"robgro",0.44928628,2,5
"veery",0.3726015,3,6
"reevir1",0.9603506,5,8
"amecro",0.88454306,9,12
"tuftit",0.3264344,18,21
"yebcha",0.83542734,23,26
"indbun",0.9303905,24,27
"swawar",0.9447222,26,29
"amered",0.81364906,27,30
"woothr",0.57619303,28,31
"yelwar",0.9894993,38,41
"fiespa",0.9982055,39,42
"eawpew",0.9571671,42,45
"buggna",0.3548449,51,54
"rewbla",0.7897576,52,55
"cerwar",0.54026926,53,56
"eastow",0.8581126,58,61
"norcar",0.9952468,60,63
"bkpwar",0.38672826,61,64
"grycat",0.8399109,67,70
"wilfly",0.9945772,76,79
