"species_code","score","start_offset_sec","end_offset_sec"
"fiespa",0.7588201,5,8
"amerob",0.9982625,6,9
"grycat",0.8976588,18,21
"amegfi",0.49591288,25,28
"sonspa",0.9904858,26,29
"yelwar",0.57615566,50,53
"boboli",0.999999,63,66
"vesspa",0.35698748,71,74
"norcar",0.5811404,114,117
"cedwax",0.9778731,159,162
"rewbla",0.9869136,174,177
"comgra",0.56299704,203,206
"treswa",0.25861844,208,211
"comyel",0.9994954,215,218
"barswa",0.7033048,219,222
"easmea",0.35608712,222,225
"eursta",0.91047525,237,240
"amecro",0.50712276,237,240
"bkcchi",0.27004978,238,241
"reevir1",0.9284131,239,242
"savspa",0.6437558,241,244
"veery",0.26556048,261,264
"yebcha",0.25275365,265,268
