"species_code","score","start_offset_sec","end_offset_sec"
"houwre",0.9944268,0,3
"reevir1",0.8907337,2,5
"amered",0.298192,2,5
"comyel",0.9976979,9,12
"eastow",0.8291668,12,15
"rewbla",0.29441816,22,25
"amerob",0.9137905,26,29
"sonspa",0.99780023,30,33
"blujay",0.9913003,34,37
"aldfly",0.9938769,46,49
"swathr",0.27188095,46,49
"ovenbi1",0.99990886,47,50
"balori",0.55300003,48,51
"buwwar",0.75849867,50,53
"amegfi",0.28540114,51,54
"bkcchi",0.27430114,61,64
"grycat",0.9425161,62,65
"yelwar",0.3260526,64,67
"tuftit",0.30849335,64,67
