"species_code","score","start_offset_sec","end_offset_sec"
"norbob",0.26721135,7,10
"moudov",0.65385556,20,23
"comyel",0.97538173,38,41
"blujay",0.26163724,67,70
"fiespa",0.9777011,70,73
"norcar",0.99475896,77,80
"buggna",0.98527354,101,104
"orcori",0.38848606,115,118
"amegfi",0.53666747,134,137
"yelwar",0.53806454,135,138
"eastow",0.4091963,143,146
"balori",0.86838835,150,153
"rewbla",0.68186015,209,212
"whevir",0.30535626,227,230
"indbun",0.9996856,277,280
"amecro",0.96397674,296,299
"chispa",0.9998282,297,300
"carwre",0.99758893,335,338
