"species_code","score","start_offset_sec","end_offset_sec"
"amegfi",0.9998272,54,57
"fiscro",0.9992831,67,70
"rebwoo",0.9837245,92,95
"blujay",0.34340987,126,129
"amecro",0.7349582,137,140
"hoowar",0.7388163,170,173
"louwat",0.54054946,174,177
"houspa",0.32530805,187,190
"reevir1",0.3973415,193,196
"whevir",0.26825532,211,214
"eawpew",0.5026446,245,248
"whbnut",0.9982412,248,251
"osprey",0.4260086,293,296
"killde",0.96167046,308,311
"carwre",0.980973,324,327
"norcar",0.5894104,377,380
"grycat",0.947251,381,384
"amerob",0.6088145,382,385
