"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.7957308,28,31
"savspa",0.34246165,31,34
"amerob",0.73279643,46,49
"tuftit",0.5328547,55,58
"normoc",0.9967318,66,69
"carwre",0.7852565,69,72
"eastow",0.31355542,70,73
"sonspa",0.9778668,85,88
"brnthr",0.7316368,97,100
"yebcha",0.99408656,99,102
"balori",0.3003456,118,121
"houspa",0.9270745,123,126
"eursta",0.99544,128,131
"killde",0.9422978,137,140
"buggna",0.40378317,144,147
"grycat",0.62657213,145,148
"cangoo",0.55613226,152,155
"easkin",0.9876423,161,164
"houfin",0.82953376,162,165
