"species_code","score","start_offset_sec","end_offset_sec"
"purmar",0.9946343,6,9
"swaspa",0.4489285,11,14
"bnhcow",0.43362707,11,14
"blujay",0.39009246,11,14
"indbun",0.9985545,14,17
"eastow",0.61496705,18,21
"blugrb1",0.34927928,19,22
"amerob",0.6891668,26,29
"sonspa",0.7910505,27,30
"norbob",0.88585603,45,48
"fiespa",0.31661475,45,48
"amegfi",0.81960934,48,51
"norcar",0.7145751,53,56
"yelwar",0.53689045,55,58
"chispa",0.36077374,56,59
"woothr",0.7124412,58,61
"comyel",0.9990036,63,66
"grycat",0.52071685,67,70
"orcori",0.4019774,78,81
"houwre",0.2586704,78,81
"rewbla",0.99827814,82,85
"carwre",0.6912517,83,86
"moudov",0.7893379,89,92
"easmea",0.9977219,100,103
