"species_code","score","start_offset_sec","end_offset_sec"
"bkbwar",0.5557164,34,37
"btnwar",0.36561543,46,49
"amecro",0.73618174,60,63
"scatan",0.5752353,65,68
"reevir1",0.9961774,74,77
"brncre",0.9688706,88,91
"eawpew",0.41463816,106,109
"ovenbi1",0.9999103,113,116
"comyel",0.72190666,129,132
"whtspa",0.28503284,138,141
"woothr",0.77757066,141,144
"daejun",0.8385639,150,153
"grcfly",0.27435648,152,155
"yebsap",0.9215356,165,168
"blujay",0.8868103,269,272
"buhvir",0.99707705,293,296
"cedwax",0.70736104,309,312
"amered",0.9937124,402,405
