"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.8579023,1,4
"robgro",0.32707375,2,5
"bawwar",0.9989406,3,6
"haiwoo",0.9908693,8,11
"eawpew",0.3458128,11,14
"rewbla",0.97792965,14,17
"grycat",0.9990961,19,22
"amecro",0.9899052,21,24
"reevir1",0.64518934,21,24
"eursta",0.30359435,22,25
"leafly",0.25789562,23,26
"amerob",0.64825195,29,32
"warvir",0.8806635,33,36
"norcar",0.30945805,33,36
"boboli",0.9110745,45,48
"sonspa",0.929588,48,51
"blujay",0.29229367,50,53
"whtspa",0.5518,51,54
"purfin",0.25835183,51,54
"amered",0.74502045,58,61
"veery",0.388251,61,64
