"species_code","score","start_offset_sec","end_offset_sec"
"carwre",0.45595786,7,10
"norcar",0.9994635,15,18
"orcori",0.8943987,21,24
"woothr",0.919955,44,47
"eastow",0.9998706,69,72
"grycat",0.54189867,70,73
"yebcha",0.9997054,89,92
"amecro",0.9946405,93,96
"indbun",0.99749273,126,129
"whbnut",0.93440264,146,149
"tuftit",0.26310164,151,154
"amegfi",0.3044016,168,171
"bkcchi",0.535505,174,177
"whtspa",0.31437102,174,177
"gowwar",0.43205297,207,210
"buggna",0.99700254,211,214
"reevir1",0.99061054,211,214
"blujay",0.823025,246,249
"comyel",0.9923563,265,268
"fiespa",0.60669005,314,317
