"species_code","score","start_offset_sec","end_offset_sec"
"yebsap",0.26899138,25,28
"rewbla",0.31185347,72,75
"reevir1",0.98477405,101,104
"amered",0.99848837,179,182
"tuftit",0.6235201,189,192
"amerob",0.9433026,334,337
"btbwar",0.3086374,535,538
"eawpew",0.98166203,565,568
"scatan",0.9154572,574,577
"daejun",0.5649812,575,578
"chswar",0.8528092,620,623
"herthr",0.6712799,654,657
"blujay",0.9954663,686,689
"bkbwar",0.28275666,686,689
"norfli",0.2921579,690,693
"btnwar",0.27960148,717,720
"woothr",0.8666543,804,807
"tenwar",0.38677827,855,858
"ovenbi1",0.9896025,860,863
"dowwoo",0.66543174,902,905
"veery",0.99999714,1053,1056
"canwar",0.61388594,1075,1078
"swathr",0.8924298,1220,1223
"comrav",0.6901801,1224,1227
"buhvir",0.6571799,1277,1280
"rufgro",0.73860115,1300,1303
"robgro",0.55089426,1365,1368
"norcar",0.9557451,1376,1379
"bkcchi",0.9991116,1395,1398
