"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.36269906,32,35
"hoowar",0.8667729,57,60
"reevir1",0.9843553,69,72
"dowwoo",0.9971246,70,73
"buggna",0.6730577,83,86
"woothr",0.8390727,141,144
"amegfi",0.9462201,228,231
"scatan",0.9978217,249,252
"whevir",0.25831264,289,292
"indbun",0.79740685,364,367
"sumtan",0.93980384,366,369
"easpho",0.42206493,384,387
"acafly",0.99576735,413,416
"orcori",0.27061915,417,420
"amerob",0.6421271,427,430
"eawpew",0.99739224,430,433
"norcar",0.5484653,447,450
"carwre",0.7915997,477,480
