"species_code","score","start_offset_sec","end_offset_sec"
"purfin",0.29446718,6,9
"sonspa",0.9662163,11,14
"treswa",0.9788934,14,17
"buwwar",0.38521463,22,25
"grycat",0.52772224,28,31
"balori",0.9664546,31,34
"houfin",0.2538825,37,40
"warvir",0.9978475,48,51
"yelwar",0.9214202,50,53
"orcori",0.9862295,54,57
"commer",0.3007874,55,58
"carwre",0.6982613,68,71
"indbun",0.7668594,77,80
"comyel",0.2529775,79,82
"eawpew",0.9774238,80,83
"reevir1",0.98077875,86,89
"rewbla",0.99464595,91,94
"amerob",0.9822523,93,96
"norfli",0.98433703,96,99
