"species_code","score","start_offset_sec","end_offset_sec"
"magwar",0.96929306,0,3
"whbnut",0.7557179,7,10
"balori",0.7041315,28,31
"houspa",0.49806514,34,37
"houfin",0.52983284,35,38
"normoc",0.9796389,38,41
"rewbla",0.34840733,54,57
"sonspa",0.99857587,57,60
"carwre",0.9839289,60,63
"easpho",0.31599203,73,76
"norcar",0.75932574,106,109
"lesyel",0.99218476,122,125
"blujay",0.8941219,143,146
"greyel",0.39785078,154,157
"daejun",0.6119622,155,158
"easblu",0.32155183,175,178
"leasan",0.4018297,182,185
"amegfi",0.9994286,194,197
"swaspa",0.99994314,219,222
"indbun",0.7568847,225,228
"grycat",0.9774758,227,230
