"species_code","score","start_offset_sec","end_offset_sec"
"daejun",0.9898022,6,9
"blujay",0.92179924,10,13
"yelwar",0.6673399,22,25
"ovenbi1",0.9837026,33,36
"herthr",0.3380141,49,52
"brwhaw",0.999671,61,64
"btnwar",0.8483812,77,80
"pinwar",0.47946358,80,83
"leafly",0.3085593,82,85
"grcfly",0.7794582,89,92
"btbwar",0.99465,98,101
"reevir1",0.99855244,104,107
"bkcchi",0.97968024,108,111
"mouwar",0.984319,114,117
"norcar",0.82931405,115,118
"veery",0.9812822,121,124
"chswar",0.7211529,121,124
"yebsap",0.9713985,125,128
"buhvir",0.2513771,127,130
