"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.37560505,5,8
"yelwar",0.9022456,9,12
"gowwar",0.9065137,10,13
"sonspa",0.43023425,17,20
"comyel",0.32857713,22,25
"amegfi",0.42171568,25,28
"veery",0.9999343,26,29
"amerob",0.99910116,31,34
"rebwoo",0.7157452,36,39
"eastow",0.9983092,47,50
"tuftit",0.6776927,51,54
"fiespa",0.9938991,61,64
"reevir1",0.9626175,64,67
"woothr",0.6518161,66,69
"chswar",0.9430932,68,71
"amecro",0.904498,70,73
"swawar",0.26877096,81,84
"btbwar",0.5767395,82,85
"scatan",0.60771513,105,108
