"species_code","score","start_offset_sec","end_offset_sec"
"eastow",0.70231986,0,3
"blujay",0.47760856,0,3
"bkcchi",0.9194176,1,4
"pinwar",0.2694019,2,5
"redcro",0.997666,3,6
"sonspa",0.5831409,7,10
"gockin",0.40032023,7,10
"yebcha",0.25061277,10,13
"chispa",0.99709785,13,16
"comyel",0.68546486,16,19
"prawar",0.27835855,17,20
"cedwax",0.7164701,18,21
"amegfi",0.27345586,18,21
"yetvir",0.9968398,20,23
"reevir1",0.7978586,20,23
"carchi",0.96314347,21,24
"buggna",0.26719314,25,28
"eawpew",0.7650182,28,31
"rebnut",0.6601642,30,33
