"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.2754315,25,28
"fiespa",0.46216726,50,53
"norcar",0.93297464,53,56
"chispa",0.8959255,55,58
"carwre",0.9999852,66,69
"eursta",0.30934373,116,119
"pilwoo",0.9073216,122,125
"carchi",0.2953403,133,136
"scatan",0.3355761,144,147
"amerob",0.3712281,173,176
"woothr",0.99996376,187,190
"eawpew",0.99973315,205,208
"veery",0.28537843,280,283
"rebwoo",0.99272,294,297
"eastow",0.9195332,306,309
"reevir1",0.30635163,320,323
"whbnut",0.96595234,321,324
"houfin",0.28635645,336,339
"btnwar",0.251601,371,374
"blujay",0.9991912,381,384
"normoc",0.33044848,397,400
"amered",0.2554009,406,409
