"species_code","score","start_offset_sec","end_offset_sec"
"whtspa",0.6013629,9,12
"warvir",0.9982663,26,29
"blujay",0.98236436,31,34
"grycat",0.9923887,34,37
"whbnut",0.37541717,48,51
"woothr",0.90735793,56,59
"orcori",0.92891175,65,68
"buwwar",0.3015315,87,90
"moudov",0.45648408,89,92
"chswar",0.43350527,91,94
"houwre",0.5148797,106,109
"amerob",0.825725,108,111
"yelwar",0.9842063,111,114
"osprey",0.99764967,130,133
"norcar",0.40920517,130,133
"tuftit",0.636565,134,137
"dowwoo",0.9654233,135,138
"carwre",0.9959438,137,140
"rewbla",0.367563,143,146
"houspa",0.3221101,143,146
"cedwax",0.9415382,187,190
"amecro",0.9777245,224,227
"balori",0.5317415,269,272
"sonspa",0.99465466,283,286
"cangoo",0.35061243,284,287
"amered",0.9446016,305,308
"amegfi",0.99660695,379,382
"comgra",0.32126376,379,382
