"species_code","score","start_offset_sec","end_offset_sec"
"bawwar",0.94503343,13,16
"indbun",0.9143357,16,19
"amegfi",0.42685297,24,27
"yetvir",0.36555618,25,28
"eastow",0.9721493,35,38
"reevir1",0.82993245,52,55
"buwwar",0.9949811,61,64
"grycat",0.9378261,66,69
"amered",0.47949415,66,69
"bkcchi",0.2660069,77,80
"yebcha",0.40734667,78,81
"fiespa",0.9970804,79,82
"houwre",0.50673187,85,88
"yelwar",0.48330206,85,88
"buggna",0.44413581,95,98
"sonspa",0.99899805,109,112
"amerob",0.39359373,110,113
"robgro",0.99566925,114,117
"comyel",0.9685171,122,125
