"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.91115445,10,13
"blujay",0.98570275,12,15
"yebcuc",0.9052922,35,38
"norcar",0.97376454,43,46
"scatan",0.99916077,49,52
"moudov",0.66609347,49,52
"bkcchi",0.40608144,50,53
"haiwoo",0.58473706,51,54
"pilwoo",0.9535022,76,79
"carchi",0.4780454,100,103
"reshaw",0.9936947,111,114
"easblu",0.99202275,141,144
"eawpew",0.9999988,146,149
"yebsap",0.72038513,149,152
"tuftit",0.35543245,150,153
"acafly",0.7594947,153,156
"whbnut",0.99414295,165,168
"swathr",0.32160345,189,192
"hoowar",0.25797385,193,196
"grycat",0.39462847,197,200
"yebcha",0.36750478,201,204
"eastow",0.36325392,202,205
"amecro",0.4052356,288,291
"yetvir",0.76452607,292,295
"reevir1",0.9183651,315,318
"carwre",0.99412525,334,337
"dowwoo",0.3539799,355,358
"woothr",0.99992245,356,359
"fiespa",0.96442914,383,386
"easpho",0.6751041,401,404
